student_id,age,gender,education_level,employment_status,course_id,course_category,course_duration_weeks,course_difficulty,enrollment_type,attendance_pct,live_session_attendance,forum_posts,forum_replies,group_activity_participation,avg_weekly_study_hours,learning_platform_logins,video_completion_pct,learning_streak_days,assignment_completion_pct,quiz_average_score,midterm_score,final_project_score,engagement_score,peer_interaction_score,mentor_interaction_count,support_tickets,feedback_score,course_satisfaction_score,course_fee,scholarship_amount,certificate_issued_flag,legacy_student_reference,learning_cluster_id,batch_reference,administrative_code,student_success_flag
100075,43,Female,PhD,Self Employed,5031,Cloud,24,Intermediate,Instructor-Led,68.78385473307722,58,5,10,21,15.196400302523482,20,50.219811543140445,21,17.80164494950406,18.272313914248873,84.17398171598019,16.312245311020412,7.479543090086493,97.89485250274821,,1,3.6796092720893148,9.923056612744132,11430.011354304137,44243.65507351771,0,753030,93,5345,407384,0
100076,42,Male,PhD,Job Seeker,8442,Data Science,17,Beginner,Instructor-Led,29.873008904509728,79,7,9,44,3.685825377965943,26,74.23109363758078,4,54.91368374596133,80.67124181802197,98.1124551364726,25.558695310826096,54.7932640905981,13.305118510446956,6.0,3,6.906956427385799,7.363998292586364,119306.1895630843,37131.56619828306,0,520433,49,7596,650663,0
100077,58,Male,Masters,Professional,7360,Programming,19,Beginner,Bootcamp,65.01739105006251,43,7,7,24,11.809076570704505,26,18.733331745568094,104,96.60411548809087,0.2714428203760222,39.042131283192084,17.289936775816074,89.81314303092995,58.446250605118124,,4,1.7401971321222187,1.0067985373090482,55930.424057117045,26188.305684286406,1,544651,99,7265,743793,1
100078,46,Female,Masters,Professional,2847,Business Analytics,30,Beginner,Self-Paced,24.186543302092076,90,7,8,17,29.16646518842198,32,90.21275480876628,105,79.71702292457718,60.21541769667379,40.54977183827252,13.586817403733653,6.828016583560592,49.616442589784114,12.0,2,8.664193177708583,7.051459899350838,26930.44199893451,24652.826312511726,1,295115,58,9393,432161,1
100079,32,Female,PhD,Student,2041,Programming,31,Beginner,Instructor-Led,55.20640912521624,75,5,12,24,26.461685007361453,30,24.70616242545679,3,24.006032408477964,4.922381619136873,23.66818670975772,99.50611016545706,68.85976098436743,42.034929398967925,6.0,1,1.3017143496514432,4.19797559564862,83393.5197222008,15059.356199634138,1,914204,34,1068,357116,1
100080,18,Male,Masters,Self Employed,5839,Data Science,17,Intermediate,Self-Paced,73.84945200671218,28,4,6,12,20.085934613966874,20,27.518793324664394,17,66.31304574072858,76.30675356041334,28.81607042717459,28.8429741844216,26.12721473596097,73.54499055563986,11.0,3,3.279720684203046,3.7961891054715435,113561.78318555233,26725.584166225362,0,364191,39,3597,648337,0
100081,42,Male,PhD,Student,8351,AI,39,Advanced,Bootcamp,30.784364539421354,58,6,15,12,4.672535279250211,31,72.33007215746233,9,8.11772597320466,24.586083022342798,99.49616798205128,99.3103720039776,25.739211442232712,45.188817635642245,5.0,1,9.915898466662934,2.0284481442355617,132742.66510054213,4987.319214890717,0,576740,1,2423,241444,0
100082,24,Female,PhD,Job Seeker,8785,Programming,13,Advanced,Instructor-Led,33.13802453318115,86,6,8,17,22.20533532267946,19,55.231926710160394,92,76.93694344358273,94.1497463094503,69.85991041696157,79.12118869062003,96.41653599879035,91.45565906114511,7.0,0,,1.8326837886834104,89714.80172071351,42826.15759990701,1,162038,19,7074,658641,1
100083,26,Female,PhD,Self Employed,1242,Cybersecurity,50,Beginner,Self-Paced,80.9831355246422,76,4,3,49,24.4425859067463,21,16.84396537679217,16,57.503559256479775,46.58963410398766,76.87107519529411,25.655789324668298,39.241400758954306,38.40153320469588,3.0,0,1.281794305415038,5.380204216111333,102660.09429195734,38836.877166718485,0,986905,31,7914,949988,0
100084,41,Male,Masters,Self Employed,6545,Business Analytics,12,Intermediate,Instructor-Led,41.77517874037433,52,4,9,29,26.28359466824168,22,95.04622748861105,35,84.69423291830533,29.13397946531,99.16295702097068,16.355952987666956,64.97290429725118,8.37313208672754,,2,9.7199258945728,8.444158823742097,66158.71833057381,49180.85202080344,1,667443,71,4939,861171,1
100085,18,Female,PhD,Self Employed,3100,Cloud,31,Advanced,Instructor-Led,88.33963207363874,0,3,15,4,1.8100541561218377,21,71.85800302899429,103,21.611907020212573,23.01963206845793,11.789680702521144,0.026947571979873963,18.861838926999763,18.511335881527547,6.0,8,6.001861928432181,5.5270159214241295,130048.14144892544,13186.129195050438,1,957534,67,5986,386682,1
100086,25,Female,PhD,Student,2737,Programming,17,Intermediate,Bootcamp,69.14085853830277,10,5,6,47,15.419928778251563,23,36.85206272996787,69,77.79345119748344,5.107849413939947,28.907030814493474,73.11485262511255,91.37608780248598,25.737697992379427,10.0,2,,2.529557572561527,9475.001043767177,16607.84373063497,1,795506,66,9566,443550,1
100087,41,Female,Masters,Professional,3754,Data Science,22,Beginner,Bootcamp,63.738546187964445,76,5,8,12,11.834290353466038,17,72.9060845951273,117,13.693680185926482,35.165159388869405,17.31908928242619,31.286351471698847,21.52144966821946,26.923011733228385,10.0,2,9.261695548036624,8.736244138860634,125071.87965682766,39304.026095673114,0,674548,34,3083,143210,0
100088,28,Male,Bachelors,Student,2392,Cloud,16,Advanced,Instructor-Led,51.59921717920645,57,4,11,1,18.68860785718751,28,27.836309736819544,42,59.26224381872688,83.72991876378263,1.9652107621468073,66.2487883686905,86.54646850567774,45.03169397684603,8.0,2,1.3212261594174013,5.203259956154818,107331.24555138379,48158.58838880502,1,847517,33,1316,235564,1
100089,34,Male,Masters,Job Seeker,9439,Data Science,40,Beginner,Instructor-Led,96.7120884859163,72,4,18,41,23.748698429759934,30,13.58289651124317,74,75.257709486443,24.253625676743184,69.43656609971538,84.4604800171737,37.857901478327726,86.24414269700014,5.0,1,,9.764669458759307,112286.21988702295,37993.4460242144,1,983242,98,3280,643176,1
100090,25,Female,Bachelors,Professional,8735,Cybersecurity,42,Advanced,Self-Paced,69.9569488225511,23,5,12,18,4.171746950910864,22,2.7155449132944764,55,64.46414365483342,5.77169873761072,21.814851109791423,4.910375119835885,79.33581675476346,45.96009609254644,7.0,1,3.9002234864412566,1.5918674910906503,124633.92677318635,39713.11273411803,0,386901,32,3670,312659,0
100091,52,Male,PhD,professional,8643,Programming,6,Intermediate,Bootcamp,26.255065340985144,61,3,16,23,7.650362519836026,24,17.33153168401764,38,13.32006768018733,35.772176044874534,2.095525308945567,68.95763934454462,96.89034826049782,66.47087305767256,,2,2.7736077974110422,3.3167237236916263,36328.51587467961,5457.72153626306,0,591775,73,3943,286470,0
100092,52,Male,Bachelors,Job Seeker,5016,Cloud,10,Advanced,Bootcamp,52.66294916514269,66,5,6,42,21.92399772261978,29,89.94478792230764,56,66.04036477677936,14.807093209076971,77.50782723188065,31.727708078788407,69.72016680830308,86.85566152447761,8.0,4,3.887691287854672,3.5068632584745294,95075.36385099315,7164.267651992356,1,860515,43,8135,121769,1
100093,50,Male,Masters,Student,4432,Cloud,31,Intermediate,Self-Paced,29.824880698406353,28,7,8,21,14.860404488063654,19,74.91401245001934,96,60.05357191861397,71.42283380726839,74.72457537618382,69.34389940637406,5.006649314689815,33.968257486986595,6.0,1,7.404546407922505,6.686521515658518,137269.71537407432,35065.96599714133,1,810410,36,5452,507922,1
100094,22,Female,Bachelors,Self Employed,5526,Programming,17,Intermediate,Self-Paced,78.76989540099417,4,6,14,33,17.801783624547877,16,87.92469117468393,100,49.293804748917836,71.59184717645262,45.93307628108858,86.78938917921897,9.302681493799103,4.1053329271613315,9.0,1,9.725167659199958,8.647443392730679,6967.073891793057,1696.9008664283247,1,931053,96,9326,647984,1
100095,59,Female,PhD,Professional,8784,Data Science,40,Beginner,Bootcamp,39.99969159017781,44,3,7,24,15.433714709410411,27,30.891711534631263,113,10.151601414054511,40.40377793213844,27.07787242563484,95.05472192359342,7.7555732146885825,36.6059621149764,8.0,2,,8.618586079696424,55952.20203797094,7234.278630598095,1,222358,77,9049,331146,1
100096,56,Male,High School,Professional,3081,AI,51,Beginner,Bootcamp,21.308303865087474,52,2,8,9,18.900697433509304,22,63.53400089923892,102,38.87925679400611,83.12063920336408,6.9332765278628745,26.5740465541195,70.56763425845838,30.794647212617665,4.0,1,5.223091104668195,9.68173229632178,147587.74445879564,48660.164896171984,1,280451,17,6297,664193,1
100097,58,Female,Bachelors,professional,6575,Programming,25,Advanced,Instructor-Led,99.5446447058295,22,5,10,47,12.618596409250902,20,35.75001979500981,67,78.11985266586167,26.8301142918951,36.97991934940643,61.420099441524975,23.372613966681254,15.415460894662637,,1,9.683608743474993,9.892793866763212,8841.10407320299,7787.097892688932,1,737571,68,4791,642683,1
100098,45,Male,Bachelors,Professional,6344,Cybersecurity,34,Advanced,Bootcamp,57.76615445914862,16,8,4,37,17.200917243216907,20,11.983831047640258,108,19.065906124401653,36.63656765431467,8.79840188675628,36.823911429375435,28.36678939681112,31.601988547445714,6.0,3,2.505418676145624,7.899229763225574,128683.53216991728,15143.289652535463,0,997058,24,6088,661955,0
100099,24,Male,PhD,Self Employed,5736,Data Science,4,Intermediate,Self-Paced,22.791490734331443,15,2,8,6,27.393368594504015,18,93.29849093346942,74,9.610507835624793,7.801653615658499,18.142700893298635,81.79624390095194,45.24723928648009,46.746817083419856,7.0,2,9.164777616849204,6.610384642096933,128682.66859437658,34758.02137635578,1,870079,28,9856,361194,1
100100,26,Male,Masters,Job Seeker,1132,Programming,50,Beginner,Instructor-Led,56.39057810627008,25,6,10,32,7.220606341953428,20,48.46481380620431,87,84.75803820136686,56.61673763511242,89.4972050576844,77.59212811692338,41.94902775581117,59.47214610040545,6.0,2,2.4571103536103402,8.05045166688013,25812.1272647871,9049.377698519973,0,187528,98,6228,740085,0
100101,25,Female,High School,professional,2854,AI,15,Beginner,Bootcamp,41.84418632803519,11,1,9,8,15.703484142537727,26,30.088980440686008,20,37.528636756446254,32.57202227867043,59.664407192326884,61.862478233521024,29.75707213648221,59.917191135612036,8.0,1,9.850142415586566,7.4616991824770755,72812.80516066747,47239.92491000397,0,326187,99,3134,490021,0
100102,29,Female,Masters,Self Employed,7050,Cloud,27,Intermediate,Bootcamp,78.09687400657653,12,2,10,7,22.389190284507194,33,21.385895152836287,45,35.09919199308983,64.0775396303775,42.32908900954692,86.58203572061878,53.703478885576075,12.99116274960397,10.0,3,8.986057481683206,2.9725579905637467,30324.74755410696,6972.197483374398,1,238336,91,8367,409481,1
100103,51,Female,High School,Job Seeker,6077,Programming,33,Advanced,Self-Paced,20.611937392893537,6,3,11,48,6.383485514296547,30,53.45567172347035,78,68.62845047763221,90.3928589551425,21.233832090726455,20.429456689160908,79.16326570944067,46.36136659253728,7.0,2,2.0030755849358433,9.417014156353279,82818.21221492965,11544.435298945189,1,498044,75,7932,722074,1
100104,50,Female,PhD,Self Employed,6340,Data Science,49,Advanced,Instructor-Led,30.956665131007675,26,7,8,14,12.236846385561684,38,27.507673473933046,95,13.769215616551655,3.3887594700805046,21.442126710872788,80.28806175120067,79.13975560724829,88.98692177642606,10.0,4,5.890567634777091,5.912860361647369,41628.234537342105,508.00900031124917,0,640136,6,1913,731774,0
100105,40,Female,PhD,Self Employed,9592,Programming,51,Beginner,Bootcamp,48.308629730358355,44,6,10,42,2.3464322563128124,18,69.17815770655479,109,86.29856196300051,51.11523296781867,74.55723449498234,26.080454653889618,71.79230804263742,33.56206035693196,4.0,0,8.020072706488644,8.599613600525423,66398.89334990822,28728.64967494814,0,745453,34,3023,559864,0
100106,41,Female,High School,Job Seeker,1605,Cybersecurity,30,Intermediate,Self-Paced,51.73805561318783,53,4,10,45,17.786495731812668,21,27.132066268470656,73,25.309956266508394,19.314094568031493,41.039248526868974,76.39185229122184,91.80089802048387,86.25152313488849,6.0,2,2.487961862238264,6.407521538737967,47083.474594542655,38081.0311000767,0,117119,33,5603,535162,0
100107,54,Female,Masters,Student,1131,AI,19,Beginner,Self-Paced,59.02407330204227,40,9,6,23,11.75097302811574,18,89.75551261560591,62,17.019838524458198,33.28379411222413,13.156092384347229,89.59653743607494,15.009489243131814,65.18674000157282,11.0,0,4.278034456416764,3.1358848339508585,42112.65376609237,45016.280008554575,0,555973,56,3668,490549,0
100108,52,Male,Masters,Professional,8071,Programming,24,Beginner,Instructor-Led,48.2578251422065,41,3,12,44,13.403052617266795,20,51.34319210650911,65,54.77222810905413,57.69363672075928,85.98598196717433,39.143010884385596,83.18374578364056,77.94095920932867,6.0,1,5.875552213040072,4.375465022526677,14090.809427944065,34419.06604880906,0,862844,35,7962,269333,0
100109,57,Female,Masters,Self Employed,7157,AI,7,Beginner,Bootcamp,51.89518899276203,34,4,8,39,26.947833510346296,20,47.275946926110414,109,64.88001950020123,38.68822870427843,46.789404500117506,83.12445868214331,55.749372091451164,37.81185048949397,6.0,4,2.952266453481614,2.8946662248104973,46632.84287762096,4228.018049650766,0,600650,34,8217,851259,0
100110,39,Male,High School,Student,7578,Cybersecurity,5,Intermediate,Instructor-Led,58.78225123240449,0,0,9,12,2.222451265572559,24,22.4499953753447,27,7.24905450186859,5.552156022925758,7.341478781365263,40.497383242556474,55.74238277163543,44.62792115412423,6.0,4,8.135332652940107,4.218886515885986,49410.874508104214,35961.44951227999,0,836691,54,5054,341853,0
100111,44,Male,High School,Professional,7613,Cybersecurity,24,Beginner,Bootcamp,94.58738172459192,10,4,12,38,5.241865320287856,29,52.968643057477216,103,11.834093935435275,50.765199703830355,90.57322939466684,17.02605471210916,16.31841234615523,80.9047020811115,10.0,2,8.869246504070933,6.164609896652294,35523.435684674565,26516.131042579116,0,152388,45,2341,992000,0
100112,52,Male,High School,Student,5506,Data Science,10,Intermediate,Instructor-Led,62.149852819703916,31,5,13,37,7.64170400307246,36,20.859116085910145,51,44.79005434878201,96.04489279164862,17.62384021653083,33.439544001830654,88.48210434601734,59.9784396938425,5.0,1,9.222333321494796,9.967643104683003,120811.35606397383,20732.04046843554,0,408159,81,2458,712586,0
100113,18,Female,Masters,Self Employed,1803,Business Analytics,40,Intermediate,Self-Paced,54.424071579534086,1,8,10,42,10.773559964835263,21,34.37337605234486,59,5.691205277325562,27.241619216713342,66.57516450476263,28.942968989645166,10.187685193737705,8.947708294819023,,0,9.451066300358681,1.643919282803038,72218.95804709011,12980.69461398354,0,552573,93,8500,818188,0
100114,52,Female,Masters,Professional,6192,AI,10,Intermediate,Bootcamp,23.82761537911632,41,5,9,5,2.013888637770598,20,36.53378862184261,80,52.69533670846057,98.46945348758157,89.58588158909994,99.86790179660858,73.89609178257251,78.9085571896696,7.0,1,1.0315138690465906,5.4600922837243075,79700.56953706368,42652.67504245714,1,302439,71,3318,639770,1
100115,54,Male,High School,Self Employed,5289,Data Science,5,Intermediate,Instructor-Led,31.97866741161605,0,3,10,36,10.032116138076201,20,87.88639037521048,20,24.38624730859602,52.289825889193494,72.46137588955449,53.827407910634065,23.12038990673345,39.9336463123529,10.0,2,5.796017183883643,7.028927569989063,126016.119481482,24415.461207035198,1,305943,90,5753,523119,1
100116,31,Female,PhD,Self Employed,4633,Business Analytics,15,Intermediate,Self-Paced,80.57100454478051,89,10,10,2,6.150913959748316,22,78.43633453749854,95,46.747494507098885,64.4694831525551,51.51730041263849,17.494685298187484,7.6323787308557485,86.51888829470057,7.0,1,,7.538004838257088,39326.109558625125,31938.108588440617,1,393311,9,8358,647265,1
100117,20,Female,Masters,Professional,3676,Cloud,4,Beginner,Bootcamp,96.68290212292592,25,6,11,49,15.514578326933751,21,84.87707669392928,51,72.02321221946961,62.78055179902389,94.5328985368265,71.53701619239799,81.1914387536681,35.64409544570915,7.0,1,6.597388688045695,1.732373939381438,28557.883446479605,2335.011043910612,1,937903,62,5946,118341,1
100118,18,Female,High School,Self Employed,2215,Data Science,6,Intermediate,Self-Paced,50.68291865158888,90,3,8,17,18.673963657511386,17,29.379428894917258,43,60.3690546950212,59.63541048772159,50.52015530982879,6.024657506933417,61.186718759957905,86.18393003553739,5.0,0,6.279766609454773,7.349103798168126,47582.582553045606,43152.22022339995,1,504085,84,3914,518446,1
100119,22,Male,Bachelors,Self Employed,3477,Programming,4,Advanced,Instructor-Led,96.95907842497051,84,5,9,28,11.972152402386937,20,0.41775375274655246,40,13.40062630973321,58.82865260927487,33.968529013812024,46.39582174760398,71.11749155817513,35.11312091569001,10.0,1,6.579417772215471,2.6382803357241627,117745.059324377,42831.11361101372,1,516376,53,7759,708585,1
100120,43,Male,High School,Job Seeker,3264,AI,38,Advanced,Self-Paced,46.25692770007723,99,2,8,42,22.964347433437215,19,19.04135986837533,2,6.2130924244995445,26.960399273527212,12.832792439812913,84.25874596271821,27.447945367008742,63.01241544517402,8.0,1,6.661120108364627,8.384690208258176,111440.52995065523,8964.259205136483,0,608174,80,6806,263730,0
100121,31,Male,PhD,Self Employed,8790,Programming,19,Advanced,Bootcamp,96.16925852730982,44,8,6,8,7.453121831976214,25,54.62911865273383,10,15.988126331947239,34.59493509531229,95.2209421714693,57.013706327197724,42.048382931699344,62.61248231283831,7.0,2,3.0914902957608534,4.266298724890743,25376.35160905573,3840.8717437479477,0,281319,49,9545,546207,0
